Id,pr_score
4515621,7.73E-06
7367763,2.96E-05
482890,4.45E-06
2548332,4.45E-06
3699235,4.45E-06
7488658,4.45E-06
965821,8.65E-06
462468,4.45E-06
1685186,4.45E-06
4181819,4.45E-06
1186164,4.45E-06
1125548,2.96E-05
607034,4.45E-06
2218710,7.73E-06
98555,7.73E-06
1583463,4.45E-06
7017042,4.45E-06
181150,9.07E-06
3808132,4.45E-06
88814,7.73E-06
3297361,2.96E-05
6493893,2.96E-05
5078243,6.99E-06
6160157,2.96E-05
2511116,4.45E-06
4861641,4.45E-06
4051625,4.45E-06
1181612,2.96E-05
7720938,4.45E-06
612732,4.45E-06
5432886,2.96E-05
1333078,4.45E-06
1180661,4.45E-06
304138,4.45E-06
813014,4.45E-06
27310,5.76E-06
1204640,4.45E-06
6354389,4.45E-06
8520431,4.45E-06
8801194,8.23E-06
2557564,4.45E-06
4676829,2.96E-05
2929613,4.45E-06
8812702,1.52E-05
415268,4.45E-06
492661,4.45E-06
4048597,4.45E-06
5891773,2.96E-05
8679008,2.96E-05
2863304,4.45E-06
246932,4.45E-06
9751251,4.45E-06
5681615,2.96E-05
1812791,2.96E-05
1813305,4.45E-06
5380089,7.54E-06
1770780,2.96E-05
3933921,4.45E-06
7637834,7.73E-06
3703960,7.73E-06
2172993,2.96E-05
8199040,2.96E-05
2948561,4.45E-06
1011021,4.45E-06
4186356,4.45E-06
5353827,4.45E-06
4137218,4.45E-06
3571614,2.96E-05
8263940,7.73E-06
7211502,7.73E-06
1220872,2.96E-05
1422193,4.45E-06
4853255,4.45E-06
5995696,2.96E-05
354007,2.96E-05
1722995,4.45E-06
6536300,4.45E-06
254716,4.45E-06
6611900,5.65E-06
845837,4.45E-06
1186409,4.45E-06
2129794,1.16E-05
8453527,2.96E-05
4210546,4.45E-06
2773417,2.96E-05
4263944,2.96E-05
1421925,4.45E-06
1412226,4.45E-06
2557811,4.45E-06
1180666,4.45E-06
1186453,4.45E-06
3085690,4.45E-06
2667751,4.45E-06
4876779,7.73E-06
246418,4.45E-06
1363310,4.45E-06
6608242,4.45E-06
6393683,2.96E-05
1562011,2.96E-05
2554049,4.45E-06
4873653,2.96E-05
4051949,1.23E-05
3803504,7.05E-06
1405419,1.23E-05
419573,4.45E-06
3256719,5.65E-06
2477653,6.20E-06
1093838,4.45E-06
1187272,4.45E-06
7319170,4.45E-06
1871193,2.96E-05
618437,5.20E-06
1350177,9.07E-06
3297739,4.45E-06
6167789,4.45E-06
2219472,2.96E-05
5681960,2.96E-05
2280228,4.45E-06
265024,4.45E-06
3679880,2.96E-05
6434836,2.96E-05
3262893,4.45E-06
3417411,4.45E-06
1353780,6.74E-06
1922268,7.73E-06
2754724,4.45E-06
1805712,7.73E-06
6122643,7.73E-06
3610409,4.45E-06
607501,4.45E-06
5782754,4.45E-06
6401356,4.45E-06
2170064,4.45E-06
4667119,4.45E-06
7672959,4.45E-06
3321326,2.96E-05
2119537,4.45E-06
1512250,2.96E-05
4862263,4.45E-06
6604970,1.03E-05
607527,4.45E-06
2059503,4.45E-06
346583,4.45E-06
607533,4.45E-06
3297796,7.73E-06
2516373,6.24E-06
283844,4.45E-06
3365039,9.82E-06
3668070,4.45E-06
725709,1.46E-05
3297905,4.45E-06
1476243,8.23E-06
2361553,8.61E-06
3225430,4.45E-06
2782698,1.07E-05
3718002,2.96E-05
7650048,4.45E-06
7489229,4.45E-06
1813739,4.45E-06
623137,1.03E-05
6230597,4.45E-06
892569,4.45E-06
8629358,4.45E-06
445320,4.45E-06
2479601,2.96E-05
1827661,4.45E-06
114930,4.45E-06
3849291,9.07E-06
3870399,4.45E-06
6614269,4.45E-06
9007428,4.45E-06
3257854,4.45E-06
1732954,2.96E-05
607633,4.45E-06
2668513,5.38E-06
1186806,4.45E-06
644566,4.45E-06
1555158,2.96E-05
1813806,4.45E-06
407345,4.45E-06
7679935,4.45E-06
7988331,2.96E-05
876080,4.45E-06
1271435,4.45E-06
2558216,2.96E-05
3297586,4.45E-06
5373366,2.96E-05
5334095,4.45E-06
1813877,4.45E-06
5319005,2.96E-05
3673022,1.03E-05
9430504,1.03E-05
1364496,4.45E-06
4052230,4.45E-06
1765833,4.45E-06
1344545,2.96E-05
607727,2.96E-05
6765771,4.45E-06
5682263,2.96E-05
1000177,4.45E-06
617376,4.45E-06
7679029,4.45E-06
7650925,2.96E-05
1186909,4.45E-06
5520437,1.03E-05
1928678,4.45E-06
2722252,4.45E-06
3905944,4.45E-06
1229103,6.20E-06
1810372,4.45E-06
1186966,4.45E-06
11544,4.45E-06
5905035,4.45E-06
1103236,4.45E-06
8945091,4.45E-06
2305259,4.45E-06
1599793,4.45E-06
5563414,2.96E-05
275615,2.96E-05
3302400,5.01E-06
2411406,4.45E-06
7794355,4.45E-06
1759199,2.96E-05
7420824,2.96E-05
2558476,2.96E-05
2849939,4.45E-06
8357398,4.45E-06
58521,4.82E-06
2577470,1.03E-05
1194641,7.35E-06
672097,4.45E-06
2026659,4.45E-06
284373,4.45E-06
3376695,4.45E-06
1455573,4.45E-06
1413188,2.96E-05
3193886,4.45E-06
3683991,7.73E-06
3298304,4.45E-06
5801068,4.45E-06
6589903,2.96E-05
607897,4.45E-06
3566277,8.23E-06
921745,4.45E-06
2558515,4.45E-06
2115377,1.03E-05
4782694,4.45E-06
4874340,4.45E-06
43672,4.45E-06
1602011,4.45E-06
4874362,2.96E-05
4982581,4.45E-06
8095421,4.45E-06
4114657,4.45E-06
901196,4.45E-06
828602,4.45E-06
1533189,4.45E-06
507288,4.45E-06
2633677,4.45E-06
4400976,4.45E-06
2795592,5.01E-06
8812887,2.96E-05
291397,4.45E-06
4874320,5.65E-06
5558593,2.96E-05
9674646,4.45E-06
184495,2.96E-05
6307670,4.45E-06
2220785,2.96E-05
4044998,4.45E-06
1819153,4.45E-06
4052954,1.52E-05
5555744,2.96E-05
1148979,2.96E-05
586795,6.20E-06
2565720,4.45E-06
4085706,2.96E-05
3276411,1.28E-05
1116762,2.96E-05
2866749,4.45E-06
1814361,4.45E-06
3953237,2.96E-05
2556983,4.45E-06
6239674,2.96E-05
1693322,4.45E-06
5734993,4.45E-06
5697101,9.90E-05
986701,2.96E-05
1836128,2.96E-05
5607558,4.45E-06
763991,4.45E-06
741663,4.45E-06
4163105,4.45E-06
1007151,2.96E-05
4541644,4.45E-06
384024,4.45E-06
1406986,8.23E-06
3298273,2.96E-05
900142,2.96E-05
4370931,4.45E-06
6170901,4.45E-06
7157435,4.45E-06
1422370,4.45E-06
2399244,2.96E-05
2340513,4.45E-06
727040,4.45E-06
1635186,4.45E-06
2932194,4.45E-06
7679587,2.96E-05
3661012,4.45E-06
4014798,4.45E-06
2334217,4.45E-06
1483186,6.34E-06
6615172,2.96E-05
7211198,8.23E-06
85906,4.45E-06
1909749,4.45E-06
2429576,2.96E-05
1029235,4.45E-06
945215,4.45E-06
8143526,6.24E-05
3965565,4.45E-06
2757876,4.45E-06
9089153,4.45E-06
2278461,2.96E-05
502735,4.45E-06
1312955,4.45E-06
1814653,4.45E-06
466546,4.45E-06
6319994,4.45E-06
4167449,4.45E-06
5141638,4.45E-06
2129480,4.45E-06
7507205,6.20E-06
161977,4.45E-06
3364525,4.45E-06
3072159,7.73E-06
1454247,4.45E-06
4813378,5.65E-06
1081096,2.96E-05
3585079,4.45E-06
2227193,7.73E-06
194378,4.45E-06
6456095,4.45E-06
338497,4.45E-06
2902832,2.96E-05
1109405,4.45E-06
1909186,2.96E-05
6615352,2.96E-05
8815870,2.96E-05
7995152,4.45E-06
7378695,6.29E-06
4026453,4.45E-06
3922571,4.45E-06
9080680,4.45E-06
519203,4.45E-06
5393877,4.51E-06
1403491,2.96E-05
3963566,4.45E-06
945642,2.96E-05
756688,5.54E-06
1702859,2.96E-05
4874908,4.45E-06
4874938,4.45E-06
1535830,4.45E-06
8635328,2.96E-05
1814852,1.23E-05
1174301,2.96E-05
2541843,4.45E-06
8507454,2.96E-05
74743,4.45E-06
1547766,4.45E-06
5975704,2.96E-05
6496838,4.45E-06
1834744,2.96E-05
5712160,2.96E-05
4290366,2.96E-05
2964491,4.45E-06
3211941,4.45E-06
1814913,2.96E-05
2873388,1.23E-05
1337536,4.45E-06
6325164,4.45E-06
6454742,4.45E-06
1595715,4.45E-06
251454,4.45E-06
184540,4.45E-06
1761899,4.45E-06
7019769,4.45E-06
274418,4.45E-06
1481006,4.45E-06
4623820,4.45E-06
5683386,7.73E-06
4170097,2.96E-05
757555,4.45E-06
1814979,4.45E-06
2585168,4.45E-06
2765289,4.45E-06
3719301,4.45E-06
1697389,2.96E-05
5011738,2.96E-05
1926873,4.45E-06
907561,2.96E-05
1801554,4.45E-06
4053710,2.96E-05
2799416,2.96E-05
754215,4.45E-06
1414579,8.23E-06
1317559,4.45E-06
3222416,4.45E-06
1032901,4.45E-06
1847264,4.45E-06
1931171,4.45E-06
4809793,4.45E-06
61278,4.45E-06
2416794,4.45E-06
4605006,7.73E-06
90257,2.96E-05
106639,1.15E-05
233110,4.45E-06
3687218,4.45E-06
8816532,4.45E-06
5361279,4.45E-06
4304644,2.96E-05
1225996,4.45E-06
1049442,1.03E-05
7451501,4.45E-06
6722379,6.20E-06
4053225,1.03E-05
7514992,4.45E-06
6242384,2.96E-05
9322134,4.45E-06
5834532,4.45E-06
701453,4.45E-06
4444171,4.45E-06
7877933,4.45E-06
4053779,4.45E-06
3956379,4.45E-06
4875261,7.73E-06
1225741,4.45E-06
6510141,2.96E-05
855475,1.03E-05
1815188,4.45E-06
8467405,4.45E-06
3034838,4.45E-06
886745,4.45E-06
2916527,1.23E-05
80201,2.96E-05
2894034,2.96E-05
7682092,4.45E-06
3686917,4.45E-06
138228,2.96E-05
4414656,4.70E-05
5243835,4.45E-06
1060011,4.45E-06
3048052,3.49E-05
1346598,4.45E-06
4211945,1.39E-05
2187835,2.96E-05
9241980,4.45E-06
5523956,7.35E-06
4173441,5.57E-06
1910490,7.73E-06
7255659,2.96E-05
128756,2.96E-05
2495333,2.96E-05
4657236,2.96E-05
3299416,4.45E-06
17823,2.96E-05
54321,4.45E-06
2203159,4.45E-06
3943946,2.96E-05
944595,4.45E-06
1188068,4.45E-06
4451341,4.45E-06
1320747,1.03E-05
1917403,6.99E-06
2748713,4.45E-06
2952019,8.57E-06
1012305,4.45E-06
2412508,4.45E-06
623393,2.96E-05
189816,4.45E-06
7682303,4.45E-06
1723447,7.73E-06
4875464,4.45E-06
7659255,4.45E-06
2559867,4.45E-06
4961707,4.45E-06
106761,4.45E-06
2890344,4.45E-06
901457,2.96E-05
1014091,4.45E-06
2559875,2.96E-05
2635535,4.45E-06
6853797,4.45E-06
4917278,7.15E-06
1852190,4.45E-06
6218130,6.20E-06
606981,4.45E-06
5397918,8.23E-06
1071829,2.96E-05
6013860,2.96E-05
2142413,4.45E-06
4739351,4.45E-06
2983762,2.96E-05
3177167,4.45E-06
3228756,4.45E-06
1511885,4.45E-06
205720,4.45E-06
3348295,4.45E-06
8012459,4.45E-06
3793914,4.45E-06
1337455,1.23E-05
3299601,4.45E-06
2378742,1.03E-05
403872,4.45E-06
7092538,4.45E-06
1188195,1.03E-05
1160282,4.45E-06
4010604,4.45E-06
4978838,4.45E-06
8817448,2.96E-05
1466402,4.45E-06
608777,4.45E-06
2437767,2.96E-05
3299657,1.07E-05
2456750,2.96E-05
2718445,4.45E-06
2056547,2.96E-05
8464746,4.45E-06
6952123,2.96E-05
1468867,2.96E-05
4290335,4.45E-06
3417357,4.87E-06
4424421,2.96E-05
3896565,2.96E-05
994131,4.45E-06
1365313,4.45E-06
4871163,4.45E-06
3814123,4.45E-06
5812189,2.96E-05
3190756,4.45E-06
1534401,4.45E-06
752634,4.45E-06
1567505,7.73E-06
8842875,4.45E-06
65087,4.45E-06
5899538,4.45E-06
9430942,6.74E-06
2018404,4.45E-06
1957354,4.45E-06
7943824,4.45E-06
2560170,2.96E-05
5109730,1.03E-05
6013835,2.96E-05
1500176,4.45E-06
2880947,4.45E-06
6371582,6.61E-06
465158,4.45E-06
5479763,4.45E-06
3805106,4.45E-06
2347817,8.23E-06
5175557,2.96E-05
5701823,4.45E-06
3402571,4.45E-06
1411469,4.45E-06
2555660,3.41E-05
609138,2.96E-05
4884447,4.45E-06
65990,7.73E-06
5550533,4.45E-06
1219843,4.45E-06
5004586,4.45E-06
4244373,4.45E-06
5352786,2.96E-05
7351213,2.96E-05
1517496,4.45E-06
3589162,2.96E-05
2816976,4.45E-06
32978,2.96E-05
3283155,1.03E-05
6315209,2.96E-05
236455,7.73E-06
8550753,4.45E-06
3977940,4.45E-06
4802476,4.45E-06
3299992,4.45E-06
2160999,2.96E-05
6651801,2.96E-05
2946401,4.45E-06
8256914,2.96E-05
7376322,2.96E-05
5661525,2.96E-05
5420266,2.96E-05
5650316,4.45E-06
2088920,4.45E-06
3259452,6.20E-06
533332,4.45E-06
4356346,4.45E-06
3656694,4.45E-06
2250613,2.96E-05
5629576,4.45E-06
1870059,2.96E-05
9625700,4.45E-06
4063016,4.45E-06
4054360,6.61E-06
1806969,4.45E-06
875308,2.96E-05
9132933,5.99E-06
2663236,2.96E-05
2560365,4.45E-06
5560929,2.96E-05
1188137,4.45E-06
5123139,1.03E-05
8770576,4.45E-06
2218578,4.45E-06
8197455,4.45E-06
221942,4.45E-06
4690185,1.03E-05
3508752,4.45E-06
1989309,4.45E-06
2581384,4.45E-06
1244967,4.45E-06
325874,4.45E-06
5684509,1.03E-05
3996769,7.73E-06
413832,4.45E-06
8445954,4.45E-06
6357155,2.96E-05
6825726,4.45E-06
3029747,2.96E-05
1083028,2.96E-05
5277814,4.45E-06
1938141,4.45E-06
6606206,2.96E-05
3846309,4.45E-06
283165,4.45E-06
1485890,4.45E-06
3855031,4.45E-06
4051246,4.45E-06
318563,1.03E-05
4902356,4.45E-06
7867632,2.96E-05
1748240,4.45E-06
4314020,2.96E-05
1356596,2.96E-05
1112794,3.37E-05
1646617,6.74E-06
2507350,4.45E-06
2813660,2.96E-05
185417,4.45E-06
2843252,4.45E-06
1126639,3.80E-05
4939313,2.96E-05
2947927,5.08E-06
6617761,2.96E-05
246098,4.45E-06
6173178,9.07E-06
7683491,7.73E-06
6704805,1.15E-05
400145,2.96E-05
3373567,4.45E-06
8242019,2.96E-05
5287352,4.45E-06
3300302,2.96E-05
2707196,2.96E-05
1003537,4.45E-06
7592832,4.45E-06
461306,4.45E-06
1803572,4.45E-06
1180232,5.45E-06
3993555,4.92E-06
2008319,4.45E-06
5666563,2.96E-05
3902780,4.45E-06
311428,4.45E-06
1257207,2.96E-05
1282273,4.45E-06
3248959,2.96E-05
3387421,1.03E-05
609607,2.96E-05
2076804,4.45E-06
4056830,4.45E-06
1299133,4.45E-06
1292594,2.96E-05
4876435,4.45E-06
1816248,1.10E-05
5684928,2.96E-05
334300,7.73E-06
1811819,4.45E-06
5949857,4.45E-06
1880351,4.45E-06
2243320,2.96E-05
6618116,4.45E-06
1094877,4.45E-06
6701210,1.52E-05
1188890,4.45E-06
2962407,4.45E-06
1964355,4.45E-06
5327186,7.73E-06
2112704,4.45E-06
799089,4.45E-06
4078940,4.45E-06
5200801,4.45E-06
1600839,4.45E-06
1223935,4.45E-06
1188960,4.45E-06
3300562,4.45E-06
4084396,1.03E-05
943978,4.45E-06
874608,4.45E-06
2831277,2.96E-05
1240660,4.45E-06
685046,4.45E-06
8607382,2.96E-05
4563426,4.45E-06
2560809,7.73E-06
4407946,7.73E-06
4955872,1.64E-05
8729553,2.96E-05
75215,4.45E-06
1807589,1.03E-05
7551559,2.96E-05
5338668,1.03E-05
1958461,2.96E-05
1682850,5.65E-06
84643,4.45E-06
135600,6.34E-06
757169,6.34E-06
2733844,4.45E-06
8454240,6.20E-06
5625796,4.45E-06
361480,4.45E-06
2275882,4.45E-06
4583966,4.45E-06
609751,4.45E-06
275655,4.45E-06
2803255,7.73E-06
3186771,4.45E-06
1914822,2.96E-05
9328287,4.45E-06
1658472,7.73E-06
3745128,4.45E-06
6107048,4.45E-06
5714933,9.25E-06
1806823,2.96E-05
51142,4.45E-06
4449574,4.45E-06
2326399,2.06E-05
397156,4.45E-06
6876856,7.73E-06
3960874,1.03E-05
4863161,2.96E-05
759054,4.45E-06
7431590,2.96E-05
273231,4.45E-06
2641674,4.45E-06
4876642,6.20E-06
1712648,4.45E-06
6578087,1.78E-05
1788521,4.45E-06
6354782,4.45E-06
3158388,4.45E-06
4902728,4.45E-06
2243770,4.45E-06
1813167,4.45E-06
5147141,2.96E-05
1188970,2.96E-05
2781871,4.45E-06
723105,4.45E-06
8331766,2.96E-05
5749134,4.45E-06
3699006,4.45E-06
1251354,7.44E-06
609882,4.45E-06
2358461,1.03E-05
7987694,4.45E-06
1164397,4.45E-06
3300809,2.96E-05
88396,4.45E-06
4183923,4.45E-06
3548571,1.03E-05
714974,2.96E-05
7784651,2.96E-05
1816623,4.45E-06
2612736,4.45E-06
2262368,2.96E-05
6812408,4.95E-06
6618758,2.96E-05
200328,6.10E-06
2401603,4.45E-06
1397528,4.45E-06
609931,4.45E-06
8042443,4.45E-06
1686481,2.96E-05
1888902,6.81E-06
7634840,2.96E-05
3291513,4.45E-06
4055378,4.45E-06
4523941,2.96E-05
671223,5.65E-06
1251056,4.45E-06
6082943,2.96E-05
2539847,4.45E-06
7703653,4.45E-06
6322902,4.45E-06
3360912,4.45E-06
8506432,2.96E-05
5260397,4.45E-06
2719491,4.84E-06
4418359,4.45E-06
140510,6.34E-06
1169409,8.30E-06
3118055,4.45E-06
6821588,4.45E-06
9431252,4.45E-06
3292108,2.96E-05
3086769,4.45E-06
611471,4.45E-06
8567960,2.96E-05
6207845,2.96E-05
4230503,4.45E-06
1130043,4.45E-06
89931,4.45E-06
6181985,4.45E-06
3540705,4.45E-06
4250675,4.45E-06
4078893,4.45E-06
7684456,6.20E-06
6619143,4.45E-06
796075,4.45E-06
245036,4.45E-06
3265811,2.96E-05
8331330,4.45E-06
1096656,6.23E-06
1521562,4.45E-06
1603582,4.45E-06
4007182,4.45E-06
1708462,4.45E-06
4355132,5.54E-06
460794,4.45E-06
2408135,2.96E-05
2080346,4.45E-06
5729859,7.73E-06
9276791,4.45E-06
5901897,7.73E-06
2677640,7.73E-06
2455193,7.73E-06
1935640,7.73E-06
2578846,2.96E-05
2608213,2.96E-05
1972829,4.45E-06
2745664,2.96E-05
652143,4.58E-06
1007608,4.45E-06
36955,4.45E-06
4062961,4.45E-06
106594,7.73E-06
459053,7.73E-06
4056081,4.45E-06
6404138,2.96E-05
6805142,5.45E-06
4051396,4.45E-06
3197616,4.45E-06
1717080,4.45E-06
6636132,2.96E-05
2516213,5.96E-06
3869114,2.96E-05
556718,4.45E-06
6618660,5.36E-06
89299,5.73E-06
2840204,4.45E-06
4055786,4.45E-06
8084068,8.23E-06
356016,2.96E-05
1058988,4.45E-06
3301186,2.96E-05
65889,4.45E-06
4822732,4.45E-06
3361608,1.16E-05
5384463,9.49E-06
3301256,7.73E-06
3481078,1.03E-05
830030,4.45E-06
5556209,7.73E-06
1172752,4.45E-06
3191157,4.45E-06
6388952,4.45E-06
303381,2.96E-05
1443084,4.45E-06
4972015,2.96E-05
4522285,4.45E-06
2100335,4.45E-06
3516686,2.96E-05
4055890,4.45E-06
7153437,4.45E-06
610326,4.45E-06
610334,4.45E-06
3680433,2.96E-05
764474,4.45E-06
1189891,4.45E-06
1056994,4.45E-06
6619693,4.45E-06
2050220,4.45E-06
4396170,4.45E-06
9059196,2.96E-05
2629371,4.45E-06
537247,4.45E-06
4120071,4.45E-06
5659260,4.45E-06
3184747,4.45E-06
6679813,5.39E-06
2097664,4.45E-06
1189461,2.96E-05
4933923,2.96E-05
2547440,2.96E-05
2216749,4.98E-06
6187650,7.73E-06
4056397,4.45E-06
9431130,4.45E-06
2350045,2.96E-05
1573614,2.96E-05
1208027,4.45E-06
2561181,4.45E-06
2916606,2.96E-05
2317263,4.45E-06
805366,4.45E-06
1367942,7.73E-06
3345859,7.73E-06
879442,4.45E-06
300632,2.96E-05
4225,2.96E-05
832375,4.45E-06
2864719,2.96E-05
5592265,2.96E-05
1554433,2.96E-05
7176775,2.96E-05
1257546,4.45E-06
7922179,4.45E-06
610526,2.96E-05
1767650,1.03E-05
3883919,2.96E-05
1470498,4.45E-06
2982686,7.73E-06
610547,4.45E-06
9266705,4.45E-06
2894720,2.96E-05
4784140,1.04E-05
5817347,2.96E-05
7606529,4.45E-06
5686530,7.73E-06
2311922,4.45E-06
2342665,4.45E-06
2576092,2.96E-05
3084030,4.45E-06
1662205,8.23E-06
5686499,4.45E-06
5268594,2.96E-05
3302972,2.96E-05
8433250,4.45E-06
4183828,4.45E-06
4690083,4.45E-06
4715506,4.45E-06
7000559,2.96E-05
4877868,2.96E-05
6858980,7.70E-06
1381447,2.96E-05
6769164,8.44E-06
1959246,4.45E-06
192529,3.99E-05
1847994,4.45E-06
3563823,2.96E-05
4227782,2.96E-05
380561,4.45E-06
1319145,4.45E-06
4069769,4.45E-06
610664,4.45E-06
2546911,2.96E-05
4667346,4.45E-06
7685560,4.45E-06
1060128,4.45E-06
4045435,2.96E-05
5471434,4.45E-06
4175242,2.96E-05
1565652,3.07E-05
612011,4.45E-06
2780331,2.96E-05
5183973,4.45E-06
2521721,4.45E-06
7128061,4.45E-06
4085792,4.45E-06
8539451,4.45E-06
6429782,2.96E-05
3971205,4.45E-06
610728,6.20E-06
6014191,2.96E-05
5046495,2.96E-05
6288074,4.45E-06
2562265,4.45E-06
5454277,6.34E-06
1643015,6.34E-06
89170,4.45E-06
544130,7.73E-06
2448888,4.45E-06
2719528,4.45E-06
3803850,4.45E-06
6052400,4.45E-06
5786830,4.45E-06
6004366,6.61E-06
5507110,4.45E-06
2883935,2.96E-05
6707744,1.03E-05
2484945,8.42E-06
1190331,2.96E-05
3406428,4.68E-06
8099314,7.73E-06
3958307,4.45E-06
1002330,4.45E-06
5346534,4.45E-06
4006384,4.45E-06
609782,3.69E-05
1221159,2.96E-05
1117492,6.53E-06
4878233,4.45E-06
7794922,4.45E-06
3314043,2.96E-05
4878202,2.96E-05
841523,4.45E-06
3842623,2.96E-05
2327990,7.73E-06
2842930,2.96E-05
4878188,4.45E-06
6291628,4.45E-06
1607538,4.45E-06
965872,4.45E-06
222189,7.73E-06
3634819,4.45E-06
1754495,4.45E-06
428319,4.45E-06
4779182,2.96E-05
610942,4.45E-06
4576749,3.07E-05
1936980,2.96E-05
3302108,4.45E-06
3138711,2.96E-05
3616172,2.96E-05
3302015,2.96E-05
2884446,2.96E-05
1778639,4.45E-06
3096895,4.45E-06
2562492,1.03E-05
3110920,2.96E-05
9419827,4.45E-06
2773205,7.73E-06
6634746,2.96E-05
6094992,8.65E-06
2559326,4.45E-06
8484579,4.45E-06
1079790,4.45E-06
1046995,2.96E-05
1766035,4.45E-06
1433116,4.45E-06
8821437,2.96E-05
5294858,4.45E-06
4007904,4.45E-06
6323288,4.45E-06
6620980,4.45E-06
6483575,4.45E-06
611073,4.45E-06
37838,4.45E-06
7639168,4.45E-06
1229093,2.96E-05
6933091,4.45E-06
138443,5.59E-06
2005490,4.45E-06
963818,2.96E-05
1825406,4.45E-06
8726550,2.96E-05
2192530,4.45E-06
7793867,4.45E-06
1557267,5.89E-05
888457,2.96E-05
8821688,4.45E-06
9058422,4.45E-06
677653,4.45E-06
2544439,4.45E-06
9118487,4.45E-06
7087267,7.73E-06
3080902,4.45E-06
724742,4.45E-06
5719115,7.73E-06
8146556,4.45E-06
182978,4.45E-06
274577,6.20E-06
4612659,2.96E-05
3271082,1.52E-05
535486,4.45E-06
1086197,4.45E-06
7686602,4.45E-06
2552069,1.03E-05
3522738,2.96E-05
1365831,4.45E-06
4181115,4.45E-06
938949,4.45E-06
3597438,8.61E-06
2175422,1.03E-05
4379700,4.45E-06
6313295,4.45E-06
2459789,2.96E-05
3291266,5.65E-06
7631909,4.45E-06
93309,4.45E-06
4878660,5.54E-06
7203364,4.45E-06
3302145,2.96E-05
1717926,4.45E-06
4057187,7.73E-06
3692468,4.45E-06
3992420,4.45E-06
8076876,4.45E-06
3448105,4.45E-06
258846,4.45E-06
3498062,4.45E-06
1657925,2.96E-05
166142,4.45E-06
9542625,2.96E-05
581410,4.45E-06
4370004,4.45E-06
8501511,7.73E-06
349990,4.45E-06
1190853,4.45E-06
9175214,2.96E-05
6621415,4.45E-06
549530,8.18E-06
5899569,7.73E-06
4864407,4.45E-06
2266103,3.31E-05
3844431,2.96E-05
3305148,3.76E-05
6607907,4.45E-06
5586573,4.45E-06
3696537,6.81E-06
3606634,2.96E-05
2897669,4.45E-06
4878770,1.03E-05
2147423,1.03E-05
3000657,2.96E-05
88434,4.45E-06
13877,4.45E-06
2265979,4.06E-05
2082435,4.45E-06
4225527,7.73E-06
2086983,4.45E-06
2551857,4.45E-06
7568351,2.96E-05
3479037,2.96E-05
1618115,4.45E-06
4878807,2.96E-05
1833511,1.41E-05
136995,4.45E-06
5037549,2.96E-05
2905256,2.96E-05
767481,2.96E-05
6837803,4.45E-06
3075533,7.73E-06
1090897,7.73E-06
682081,7.35E-06
600110,6.69E-06
7945256,7.73E-06
5123845,4.45E-06
4106160,4.45E-06
6571530,4.45E-06
2621786,2.96E-05
6590240,4.45E-06
3303811,4.45E-06
9294342,2.96E-05
7417255,4.45E-06
1127140,4.45E-06
3181762,2.96E-05
3359897,2.96E-05
918176,7.73E-06
4494702,4.45E-06
181676,2.96E-05
8959062,4.45E-06
2470245,4.45E-06
7226192,4.45E-06
9251221,7.73E-06
668775,4.45E-06
4431427,4.45E-06
4383345,4.45E-06
1921923,4.45E-06
335412,2.96E-05
4213393,7.73E-06
693357,1.06E-05
4878980,7.73E-06
3408043,8.23E-06
80514,4.45E-06
839606,4.45E-06
1350043,4.45E-06
4057651,4.45E-06
1265581,2.96E-05
3662943,4.45E-06
2208725,6.34E-06
5687697,4.45E-06
5551848,8.23E-06
5461466,2.96E-05
3138274,4.45E-06
4812605,4.45E-06
4233843,4.45E-06
5068445,4.45E-06
7962442,4.45E-06
6621710,4.45E-06
3543995,1.39E-05
1116493,4.45E-06
97026,4.45E-06
2091709,2.96E-05
3302723,4.45E-06
5390107,4.45E-06
5608441,7.56E-05
1301856,4.45E-06
5817136,4.45E-06
2928050,4.45E-06
8008009,4.45E-06
1633299,5.65E-06
2563396,2.96E-05
912281,2.96E-05
727377,4.45E-06
2563431,2.96E-05
2043314,2.96E-05
945138,4.45E-06
2308641,4.79E-05
5140761,4.45E-06
8817208,4.45E-06
1191256,4.45E-06
755424,4.97E-06
4025162,4.45E-06
6104614,4.45E-06
4454179,2.96E-05
1350103,2.96E-05
200953,4.45E-06
611678,4.45E-06
1412517,4.45E-06
1646642,1.64E-05
1830512,4.45E-06
4800588,4.45E-06
7012282,4.45E-06
2120043,4.66E-06
3015384,4.45E-06
4057918,2.96E-05
1303805,6.74E-06
3903964,4.45E-06
6066890,4.45E-06
5147356,4.45E-06
3951,4.45E-06
1574106,8.23E-06
3003698,4.45E-06
307138,4.45E-06
2614314,1.39E-05
611740,4.45E-06
611977,2.96E-05
4043074,4.45E-06
611759,2.96E-05
6350151,4.45E-06
7013128,2.96E-05
4639715,2.96E-05
6341585,4.45E-06
92877,4.45E-06
6935861,4.45E-06
1122301,4.45E-06
92872,2.96E-05
5769715,4.45E-06
3313444,4.45E-06
7614851,2.96E-05
995048,4.45E-06
4214485,2.96E-05
338846,4.45E-06
2883807,6.20E-06
2317909,4.45E-06
1940673,4.45E-06
775779,4.45E-06
2563715,4.45E-06
302854,4.45E-06
5189849,4.45E-06
6136381,2.96E-05
4058117,4.45E-06
351771,4.45E-06
4055931,4.45E-06
177394,6.20E-06
103104,4.90E-06
5675546,4.45E-06
3175290,4.45E-06
