"Id","pr_score"
2147,6.34467521488007e-06
166686,5.35318429049977e-05
374437,3.2704578703986e-05
12471,6.61432391151247e-06
17498,1.14502257369383e-05
2536804,1.02780014257873e-05
848930,1.363379910296e-05
4650126,6.61432391151247e-06
2776559,1.63021197186961e-05
488944,6.61432391151247e-06
5305512,1.39472932961301e-05
6760126,6.61432391151247e-06
4977235,7.49123024202435e-06
5075502,6.61432391151247e-06
1560599,6.58261956257472e-05
2443,9.26769631658633e-06
15124,1.02759803987858e-05
38940,7.47003833903698e-06
2789,7.94601397375453e-06
48778,7.47003833903698e-06
50462,1.31822280230417e-05
2644,6.34467521488007e-06
13531,6.5898103936368e-06
20860,1.21625501240398e-05
111307,6.5898103936368e-06
6353611,7.08008075115025e-06
483040,6.5898103936368e-06
20444,6.5898103936368e-06
3043,8.38746837118615e-06
12711,6.5898103936368e-06
3105,6.5898103936368e-06
9042,6.5898103936368e-06
37771,6.5898103936368e-06
34509,7.07348518580254e-06
40172,6.5898103936368e-06
9974,6.5898103936368e-06
14148,8.4767713196297e-06
76722,7.8280073685933e-06
1942688,6.5898103936368e-06
1839777,1.19827843262848e-05
2820,6.34467521488007e-06
3333,7.11510006240122e-06
832,7.11510006240122e-06
3743,7.11510006240122e-06
4223,7.11510006240122e-06
3631,7.78922180398222e-06
9719,7.11510006240122e-06
3241,7.00638980784302e-06
41665,9.09422825408132e-06
47529,1.32835711129132e-05
25544,8.03627642997333e-06
3343,6.74563981953791e-06
2878004,0.00060075082974412
3508,6.93932351952018e-06
86473,7.08197833882908e-06
153149,7.08197833882908e-06
5190,7.44150993433895e-06
8484,1.14200579243029e-05
122118,7.08197833882908e-06
161161,2.38676939760594e-05
129299,7.08197833882908e-06
3797,6.34467521488007e-06
1201274,1.22834866703804e-05
61700,7.65247139354722e-06
42086,7.65247139354722e-06
20207,8.251690719397e-06
75014,7.65247139354722e-06
3886,1.1236571273105e-05
1052689,1.11202180059497e-05
3892,1.4863696955877e-05
780717,2.08257848533175e-05
536221,8.14955270237941e-06
4055,6.34467521488007e-06
1100107,2.64400578925836e-05
18623,7.42327000140968e-06
13144,7.42327000140968e-06
4120,7.89289739650152e-06
5856,0.000110115238562305
82559,8.05565921559505e-06
236405,7.51050517092031e-06
118402,1.06010422539945e-05
22914,6.86074927542055e-06
4297193,6.86074927542055e-06
4234,8.85668636254728e-06
33822,6.88240260117758e-06
56778,3.57421986963757e-05
190597,8.20593013863364e-05
2521214,7.62081620453863e-05
1190430,0.000200808681995238
22459,6.88240260117758e-06
4406527,6.88240260117758e-06
1196549,0.000130401304619629
2272281,6.88240260117758e-06
4243,0.000123856199992709
7696125,6.36731027619101e-05
5864582,8.77101875283175e-05
4249,9.64756393048016e-06
147192,1.68418920412025e-05
47984,8.71756882695234e-05
192220,7.16471814897088e-06
175591,7.16471814897088e-06
116928,7.16471814897088e-06
1702,0.00014140910410562
17891,7.16471814897088e-06
12030,2.14641209763157e-05
76859,7.16471814897088e-06
4433,4.27238200686023e-05
4737,7.34879638029225e-06
19410,1.03528397347123e-05
7531,2.3255014489022e-05
202761,7.12548483028612e-06
102302,2.76522637399838e-05
1767316,7.86424838270366e-06
4891,8.37975971776612e-06
10755,9.02951561326589e-06
615,7.36221746632309e-06
14720,7.36221746632309e-06
4926,6.94389454072985e-06
1304,8.31211200142019e-06
31480,8.31211200142019e-06
4931,7.6441870058796e-06
3580294,7.6441870058796e-06
922184,2.09722191683503e-05
139985,2.82061014812982e-05
4957,6.34467521488007e-06
49046,8.14233319242942e-06
101355,8.14233319242942e-06
2627482,1.17376491475281e-05
5298,6.34467521488007e-06
49942,1.01961070719112e-05
160506,8.14233319242942e-06
5369,7.22158154539194e-06
285465,7.80147121556915e-06
135769,1.2481071261449e-05
34585,7.22158154539194e-06
229179,7.22158154539194e-06
41717,1.16829597452159e-05
825032,7.22158154539194e-06
5731,6.34467521488007e-06
19172,1.07532173979178e-05
765009,2.66015889275073e-05
18627,1.98537611635941e-05
762449,7.34531872050678e-06
996302,7.34531872050678e-06
1283171,8.43480840387002e-06
1004206,5.62767156138734e-05
2320035,0.00217516421984774
5861,8.48580630476515e-06
117126,9.07617279970615e-06
1067496,6.6881483272158e-06
1536326,6.6881483272158e-06
675799,6.6881483272158e-06
2377833,6.6881483272158e-06
138304,6.6881483272158e-06
22470,6.6881483272158e-06
12716,6.6881483272158e-06
3875,6.6881483272158e-06
116463,6.6881483272158e-06
21761,6.6881483272158e-06
126494,6.6881483272158e-06
1101299,6.6881483272158e-06
2439769,9.3322999914639e-06
1868908,6.6881483272158e-06
114519,1.51247176912255e-05
180150,8.18661392549336e-06
49018,8.93235080537169e-06
11702,7.503117430995e-06
6112,7.503117430995e-06
30807,7.503117430995e-06
236260,7.503117430995e-06
6629,6.34467521488007e-06
2246,1.40578821185511e-05
202694,1.38906581206396e-05
6899,1.08373923520424e-05
4549416,1.04304523021217e-05
7011,6.34467521488007e-06
1770522,9.04116218120409e-06
7141,1.15495221498776e-05
7529,8.18360090037268e-06
108403,7.98085751944606e-06
44389,1.13897694168286e-05
503991,1.77537747612256e-05
1169381,7.98085751944606e-06
7162,8.85303518355358e-06
518804,0.000117862878880704
7206,6.34467521488007e-06
6309,3.13813894447671e-05
7625,1.02053440831562e-05
1556,6.94389454072985e-06
9940,1.03145032486349e-05
23190,6.94389454072985e-06
19922,9.17118146888848e-06
12702,6.94389454072985e-06
3389585,7.21418281054466e-06
184842,7.21418281054466e-06
80701,1.84344118710496e-05
11464,1.38980735489663e-05
84873,7.21418281054466e-06
77329,8.56242629370668e-06
7545,6.34467521488007e-06
1471,6.94389454072985e-06
56524,6.94389454072985e-06
6386,6.94389454072985e-06
7647,6.94389454072985e-06
8899,6.94389454072985e-06
7708,6.94389454072985e-06
45938,6.94389454072985e-06
293933,6.94389454072985e-06
7586,6.34467521488007e-06
6076839,1.48824563465326e-05
7648,6.34467521488007e-06
2285236,0.0002597974997691
839957,0.000527271981092235
4445781,1.83740325422852e-05
7650,1.73405535918025e-05
7735,8.05673043159373e-06
834192,1.07532173979178e-05
49412,1.36782202088455e-05
7752,6.34467521488007e-06
2412846,9.35161793131357e-05
8014,9.93999116997877e-06
325314,8.8394348475658e-06
632968,8.03447371377646e-06
703335,8.03447371377646e-06
159721,8.03447371377646e-06
4002895,8.03447371377646e-06
8426,9.6131442649698e-06
276673,7.97890973992493e-06
1111494,7.97890973992493e-06
1094280,7.97890973992493e-06
8563,9.31328471909e-06
5483526,1.48615723697928e-05
6788811,1.00306986826074e-05
8819,6.34467521488007e-06
28802,7.60679396915252e-06
49407,6.72988763864064e-06
38803,6.72988763864064e-06
53444,7.50031248616179e-06
9077,6.72988763864064e-06
13820,7.56451909482098e-06
5171,8.51966978715363e-06
13369,6.72988763864064e-06
52564,7.32910696449042e-06
173635,6.72988763864064e-06
9106,6.34467521488007e-06
1385845,7.69291869804208e-06
62202,7.69291869804208e-06
54491,9.04116218120409e-06
9401,6.34467521488007e-06
9425,9.0124878821757e-06
9435,8.37975971776612e-06
903061,0.000794605891169912
1869097,2.3614609831092e-05
5487987,1.28706890102556e-05
9440,6.94389454072985e-06
5290,1.33410928440397e-05
50866,8.60744606433572e-06
905902,3.21702063712239e-05
9535,6.34467521488007e-06
125523,1.25080739950493e-05
9784,1.10342177650088e-05
1356137,1.10342177650088e-05
9792,7.22158154539194e-06
274,7.22158154539194e-06
8233,7.22158154539194e-06
10356,7.22158154539194e-06
11164,7.22158154539194e-06
8003,7.22158154539194e-06
10689,7.22158154539194e-06
9859,6.34467521488007e-06
501557,8.00032145787609e-05
448296,1.5106742975115e-05
786351,0.000123815392353939
9947,6.34467521488007e-06
127320,1.50530493263973e-05
10088,6.34467521488007e-06
920876,1.17376491475281e-05
10093,6.34467521488007e-06
28053,1.14250027709416e-05
98654,2.84079975605823e-05
10522,6.34467521488007e-06
309259,1.17565145635546e-05
409054,1.49755537500618e-05
10821,7.42327000140968e-06
49329,0.000194372630713794
556545,2.84179492669463e-05
10562,1.1045673513203e-05
124951,9.91814887758372e-06
203420,7.87484306750831e-05
10932,6.34467521488007e-06
117070,7.11510006240122e-06
118,7.11510006240122e-06
288341,1.3152886095692e-05
312951,8.36298984734087e-06
117069,9.03504769828726e-06
13565,2.6759426160766e-05
1230984,7.11510006240122e-06
11125,6.34467521488007e-06
1311500,1.29935540845236e-05
228962,7.69291869804208e-06
88905,1.64839664816752e-05
11212,6.34467521488007e-06
2487184,4.58598481012154e-05
11301,9.98038797846302e-06
2196561,7.55657946940772e-06
8217180,1.26254309779387e-05
11303,6.34467521488007e-06
4717701,6.56051852960935e-05
11442,8.05673043159373e-06
5840,8.05673043159373e-06
18484,8.05673043159373e-06
11449,6.34467521488007e-06
2144669,7.96243873168117e-05
1711796,5.58810288423957e-05
4785110,1.50789482144949e-05
13913,7.47612926735344e-06
13855,6.86332082780173e-06
23102,7.05485342646083e-06
79379,6.6400092777956e-06
513824,8.43175781307378e-06
52273,6.6400092777956e-06
104239,2.99687351547014e-05
25891,8.72397984950174e-06
11208,6.6400092777956e-06
81193,9.56803376849409e-06
110549,7.1793066710604e-06
1957102,5.441937593561e-05
129151,8.35206449450927e-06
204634,7.39427136627784e-06
189361,7.67178333111912e-06
216287,6.6400092777956e-06
216063,1.06190150779048e-05
157277,6.6400092777956e-06
106234,6.6400092777956e-06
125836,6.6400092777956e-06
8136,2.37051992837085e-05
129404,6.9770701485861e-06
225437,6.6400092777956e-06
575984,6.6400092777956e-06
1206548,1.6269065787911e-05
3966933,8.43175781307378e-06
2832960,0.000109012827676461
4394564,5.45505203236091e-05
5636655,6.71177507106709e-06
798719,9.4906526501176e-06
11730,9.1103028726483e-06
1851712,4.35778851043114e-05
3063243,1.4742742440595e-05
5098368,0.000644842748187383
3167448,6.81800604516885e-05
11755,6.34467521488007e-06
441979,1.57823795970142e-05
521909,8.62518930401661e-06
11813,6.34467521488007e-06
11858,1.17376491475281e-05
163053,1.77163414105847e-05
178297,8.83892565872979e-06
76235,1.06365836362791e-05
202185,8.83892565872979e-06
12040,1.00261822054951e-05
72631,1.17289161260828e-05
12048,1.20851445139096e-05
562583,6.98669851718151e-06
1129848,6.98669851718151e-06
270060,6.98669851718151e-06
229044,7.17552025513376e-06
596781,1.82069902345844e-05
388520,6.98669851718151e-06
417501,1.12456720491611e-05
13005,1.4054287779946e-05
856199,6.98669851718151e-06
1532431,6.98669851718151e-06
12171,7.50445455523449e-06
168175,1.27835092142726e-05
797393,7.50445455523449e-06
1248918,6.92456488505728e-06
502399,8.00315967158689e-06
1529137,6.92456488505728e-06
12463,6.34467521488007e-06
3088138,2.4119372806494e-05
3132103,1.06506931611029e-05
9522147,1.33752416887203e-05
12597,7.37503224340173e-06
453005,7.1282723907415e-06
14343,9.73850565680812e-06
65070,9.82475935706553e-06
58808,7.1282723907415e-06
21683,7.1282723907415e-06
176134,7.1282723907415e-06
470838,2.34659777338584e-05
